server;arrival;start;end;client;class;estimated_proc_time;real_proc_time
18;261;261.0;264.0;501;24;2.0;3.0
12;261;261.0;265.0;502;4;3.0;4.0
10;261;261.0;264.0;507;26;1.0;3.0
9;259;262.0;267.0;499;9;2.0;5.0
5;263;263.0;269.0;510;0;5.0;6.0
13;261;264.0;266.0;504;27;2.0;2.0
2;258;264.0;271.0;496;11;6.0;7.0
3;262;264.0;269.0;509;13;5.0;5.0
18;263;264.0;268.0;511;29;3.0;4.0
6;264;264.0;266.0;514;28;2.0;2.0
10;263;264.0;270.0;512;29;5.0;6.0
14;264;264.0;267.0;515;17;4.0;3.0
7;265;265.0;279.0;518;6;20.0;14.0
17;265;265.0;285.0;517;22;21.0;20.0
16;261;265.0;268.0;506;27;2.0;3.0
19;259;265.0;268.0;498;0;2.0;3.0
12;261;265.0;267.0;503;11;5.0;2.0
4;256;265.0;274.0;489;1;10.0;9.0
13;266;266.0;275.0;523;22;9.0;9.0
6;266;266.0;275.0;522;12;10.0;9.0
9;267;267.0;297.0;525;19;29.0;30.0
12;266;267.0;270.0;519;2;2.0;3.0
0;266;267.0;272.0;520;0;5.0;5.0
14;263;267.0;270.0;513;19;6.0;3.0
16;264;268.0;271.0;516;27;2.0;3.0
18;266;268.0;277.0;524;20;8.0;9.0
19;262;268.0;288.0;508;1;19.0;20.0
1;266;268.0;271.0;521;4;4.0;3.0
5;261;269.0;284.0;505;25;14.0;15.0
3;270;270.0;291.0;527;21;21.0;21.0
12;270;270.0;278.0;526;22;5.0;8.0
8;270;270.0;273.0;528;12;2.0;3.0
11;271;271.0;283.0;530;17;10.0;12.0
2;271;271.0;282.0;529;7;9.0;11.0
16;272;272.0;274.0;532;14;1.0;2.0
0;272;272.0;291.0;531;1;18.0;19.0
1;274;274.0;284.0;534;2;10.0;10.0
16;274;274.0;280.0;533;2;6.0;6.0
8;276;276.0;300.0;535;23;20.0;24.0
13;276;276.0;290.0;536;21;13.0;14.0
4;277;277.0;286.0;537;15;5.0;9.0
10;277;277.0;289.0;538;0;11.0;12.0
7;281;281.0;307.0;541;15;23.0;26.0
6;281;281.0;300.0;546;2;18.0;19.0
14;281;281.0;298.0;545;22;17.0;17.0
18;281;281.0;285.0;542;13;3.0;4.0
12;281;281.0;287.0;539;10;4.0;6.0
16;281;281.0;282.0;544;14;1.0;1.0
15;281;282.0;283.0;547;6;1.0;1.0
16;281;282.0;283.0;540;8;3.0;1.0
2;281;282.0;298.0;548;25;14.0;16.0
15;281;283.0;310.0;543;9;27.0;27.0
16;282;283.0;290.0;549;4;8.0;7.0
11;282;283.0;286.0;550;12;5.0;3.0
5;284;284.0;299.0;553;25;14.0;15.0
1;284;284.0;312.0;551;12;29.0;28.0
17;285;285.0;288.0;560;20;4.0;3.0
4;285;286.0;290.0;557;5;3.0;4.0
11;285;286.0;289.0;556;22;3.0;3.0
12;287;287.0;291.0;565;11;5.0;4.0
17;287;288.0;289.0;563;21;1.0;1.0
19;285;288.0;295.0;559;12;7.0;7.0
10;285;289.0;293.0;554;29;5.0;4.0
17;285;289.0;293.0;555;20;4.0;4.0
11;287;289.0;293.0;562;28;9.0;4.0
16;290;290.0;305.0;566;12;15.0;15.0
4;290;290.0;311.0;567;24;21.0;21.0
13;285;290.0;291.0;558;17;3.0;1.0
12;287;291.0;296.0;564;23;4.0;5.0
13;290;291.0;297.0;568;13;7.0;6.0
3;293;293.0;314.0;569;14;18.0;21.0
10;294;294.0;306.0;571;13;11.0;12.0
0;294;294.0;295.0;573;21;2.0;1.0
17;294;294.0;307.0;570;5;12.0;13.0
11;294;294.0;309.0;572;5;15.0;15.0
0;295;295.0;300.0;578;9;5.0;5.0
19;295;295.0;307.0;586;22;13.0;12.0
12;295;296.0;305.0;584;18;12.0;9.0
13;295;297.0;304.0;575;19;8.0;7.0
9;295;297.0;301.0;576;18;5.0;4.0
14;295;298.0;301.0;579;18;1.0;3.0
2;295;298.0;299.0;574;5;1.0;1.0
5;299;299.0;316.0;588;29;16.0;17.0
2;295;299.0;303.0;577;11;6.0;4.0
6;299;300.0;303.0;587;11;5.0;3.0
0;295;300.0;302.0;580;8;1.0;2.0
8;299;300.0;306.0;589;27;7.0;6.0
14;295;301.0;315.0;581;24;15.0;14.0
9;300;301.0;305.0;591;27;3.0;4.0
0;300;302.0;316.0;590;5;14.0;14.0
6;303;303.0;319.0;593;26;15.0;16.0
2;303;303.0;318.0;594;9;15.0;15.0
13;303;304.0;311.0;596;29;7.0;7.0
12;304;305.0;316.0;597;3;10.0;11.0
16;305;305.0;309.0;599;8;3.0;4.0
9;303;305.0;308.0;595;16;4.0;3.0
10;304;306.0;317.0;598;2;16.0;11.0
8;301;306.0;311.0;592;25;6.0;5.0
7;308;308.0;315.0;601;17;8.0;7.0
17;308;308.0;309.0;602;21;1.0;1.0
19;308;308.0;310.0;600;7;3.0;2.0
9;308;308.0;324.0;603;25;12.0;16.0
17;309;309.0;322.0;604;6;11.0;13.0
15;313;313.0;321.0;605;5;9.0;8.0
11;313;313.0;330.0;606;11;19.0;17.0
16;313;313.0;316.0;607;8;3.0;3.0
4;314;314.0;318.0;609;12;7.0;4.0
8;314;314.0;320.0;608;25;6.0;6.0
7;315;315.0;323.0;610;17;8.0;8.0
